,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,count
37502645,37502645,5817895565,801103753,7624,0,2874,1,0,44000.0,True,17917
37502643,37502643,5817659555,801103753,7654,0,2873,2,1,70000.0,True,17917
37502660,37502660,5819391488,801103753,7628,0,2879,0,1,48500.0,True,17917
37502642,37502642,5817659555,801103753,7653,0,2873,0,1,70000.0,True,17917
37502641,37502641,5817659555,801103753,7655,0,2873,1,1,70000.0,True,17917
37502640,37502640,5817516088,801103753,7411,0,2872,0,1,66500.0,True,17917
37502639,37502639,5817516088,801103753,7415,0,2872,2,1,66500.0,True,17917
37502638,37502638,5817516088,801103753,7414,0,2872,3,1,66500.0,True,17917
37502637,37502637,5817516088,801103753,7412,0,2872,0,1,66500.0,True,17917
37502636,37502636,5817516088,801103753,7413,0,2872,2,1,66500.0,True,17917
37502635,37502635,5816996151,801103753,7015,0,2871,3,1,72500.0,True,17917
37502634,37502634,5816996151,801103753,7017,0,2871,2,0,72500.0,True,17917
37502633,37502633,5816996151,801103753,7016,0,2871,3,1,72500.0,True,17917
37502632,37502632,5816996151,801103753,7018,0,2871,3,0,72500.0,True,17917
37502631,37502631,5816563836,801103753,7056,0,2744,1,1,66500.0,True,17917
37502630,37502630,5816563836,801103753,7057,0,2744,3,1,66500.0,True,17917
37502629,37502629,5804927547,801103753,7308,0,2870,1,1,50000.0,True,17917
37502659,37502659,5819123330,801103753,7276,0,2878,0,1,75200.0,True,17917
37502661,37502661,5819391488,801103753,7627,0,2879,3,1,48500.0,True,17917
37502693,37502693,5822116092,801103753,6929,0,2888,0,1,108500.0,True,17917
37502678,37502678,5820496763,801103753,7131,0,2883,1,1,44000.0,True,17917
37502692,37502692,5821766094,801103753,7158,0,2887,2,1,60800.0,True,17917
37502691,37502691,5821766094,801103753,7159,0,2887,2,0,60800.0,True,17917
37502690,37502690,5821419662,801103753,7367,0,2886,2,1,64800.0,True,17917
37502689,37502689,5821419662,801103753,7369,0,2886,2,1,64800.0,True,17917
37502688,37502688,5821419662,801103753,7366,0,2886,3,1,64800.0,True,17917
37502687,37502687,5821419662,801103753,7368,0,2886,3,0,64800.0,True,17917
37502686,37502686,5821419662,801103753,7370,0,2886,0,1,64800.0,True,17917
37502685,37502685,5820951200,801103753,8150,0,2885,1,1,45000.0,True,17917
37502684,37502684,5820951200,801103753,8152,0,2885,0,1,45000.0,True,17917
37502683,37502683,5820951200,801103753,8153,0,2885,2,1,45000.0,True,17917
37502682,37502682,5820951200,801103753,8149,0,2885,3,1,45000.0,True,17917
37502681,37502681,5820951200,801103753,8151,0,2885,3,1,45000.0,True,17917
37502680,37502680,5820616797,801103753,7128,0,2884,0,1,47666.0,True,17917
37502679,37502679,5820616797,801103753,7127,0,2884,1,1,47666.0,True,17917
37502677,37502677,5820496763,801103753,7129,0,2883,3,1,44000.0,True,17917
37502662,37502662,5819842833,801103753,7002,0,2880,2,1,71000.0,True,17917
37502676,37502676,5820496763,801103753,7130,0,2883,3,0,44000.0,True,17917
37502675,37502675,5820323913,801103753,8121,0,2882,0,1,52750.0,True,17917
37502674,37502674,5820323913,801103753,8123,0,2882,3,1,52750.0,True,17917
37502673,37502673,5820323913,801103753,8119,0,2882,2,1,52750.0,True,17917
37502672,37502672,5820323913,801103753,8120,0,2882,3,1,52750.0,True,17917
37502671,37502671,5820323913,801103753,8122,0,2882,0,1,52750.0,True,17917
37502670,37502670,5820093374,801103753,7251,0,2881,0,1,83000.0,True,17917
37502669,37502669,5820093374,801103753,7248,0,2881,3,1,83000.0,True,17917
37502668,37502668,5820093374,801103753,7249,0,2881,0,1,83000.0,True,17917
37502667,37502667,5820093374,801103753,7250,0,2881,1,1,83000.0,True,17917
37502666,37502666,5819842833,801103753,7003,0,2880,1,0,71000.0,True,17917
37502665,37502665,5819842833,801103753,7005,0,2880,0,1,71000.0,True,17917
37502664,37502664,5819842833,801103753,7001,0,2880,1,1,71000.0,True,17917
37502663,37502663,5819842833,801103753,7004,0,2880,0,1,71000.0,True,17917
37502761,37502761,5926905800,801103753,8063,0,2944,2,1,79500.0,True,17917
37502763,37502763,5927598832,801103753,7706,0,2945,3,1,48600.0,True,17917
37502897,37502897,6038025305,801103753,2151,0,3038,1,1,24666.0,True,17917
37502848,37502848,5988381464,801103753,1077,0,3007,0,0,30000.0,True,17917
37502862,37502862,6034047377,801103753,490,0,3018,0,1,34333.0,True,17917
37502861,37502861,6033530843,801103753,10710,0,3016,2,1,22666.0,True,17917
37502860,37502860,6033530843,801103753,10712,0,3016,3,1,22666.0,True,17917
37502859,37502859,6033530843,801103753,10711,0,3016,2,0,22666.0,True,17917
37502858,37502858,6033350326,801103753,10117,0,3015,0,1,17000.0,True,17917
37502857,37502857,6033350326,801103753,10116,0,3015,3,1,17000.0,True,17917
37502856,37502856,6033350326,801103753,10115,0,3015,2,1,17000.0,True,17917
37502855,37502855,5988781631,801103753,318,0,3014,0,1,16000.0,True,17917
37502854,37502854,5988661738,801103753,811,0,3013,1,1,18000.0,True,17917
37502853,37502853,5988617842,801103753,1076,0,3012,0,1,17000.0,True,17917
37502852,37502852,5988572840,801103753,994,0,3011,0,1,18000.0,True,17917
37502851,37502851,5988528338,801103753,1117,0,3010,0,0,24000.0,True,17917
37502850,37502850,5988484664,801103753,898,0,3009,3,1,25000.0,True,17917
37502849,37502849,5988436229,801103753,561,0,3008,3,1,20000.0,True,17917
37502847,37502847,5988330449,801103753,1137,0,3006,3,1,17000.0,True,17917
37502864,37502864,6034144342,801103753,224,0,3020,0,0,16000.0,True,17917
37502846,37502846,5988282839,801103753,569,0,3005,3,1,15000.0,True,17917
37502845,37502845,5988250750,801103753,966,0,3004,0,1,17000.0,True,17917
37502844,37502844,5988219340,801103753,468,0,3003,3,1,17000.0,True,17917
37502843,37502843,5988186390,801103753,1333,0,3002,3,1,16000.0,True,17917
37502842,37502842,5988150308,801103753,985,0,3001,1,1,30000.0,True,17917
37502841,37502841,5988101552,801103753,439,0,3000,1,0,16000.0,True,17917
37502840,37502840,5988027727,801103753,710,0,2999,0,0,20000.0,True,17917
37502839,37502839,5987976657,801103753,891,0,2998,0,0,38000.0,True,17917
37502838,37502838,5987918777,801103753,577,0,2997,1,0,21000.0,True,17917
37502837,37502837,5987807342,801103753,693,0,2996,0,1,22000.0,True,17917
37502836,37502836,5987703937,801103753,823,0,2995,0,1,28000.0,True,17917
37502835,37502835,5987589285,801103753,4059,0,2994,0,1,24000.0,True,17917
37502834,37502834,5987525729,801103753,5645,0,2993,0,0,18000.0,True,17917
37502833,37502833,5987466922,801103753,4856,0,2992,3,1,9000.0,True,17917
37502863,37502863,6034081656,801103753,637,0,3019,0,1,16000.0,True,17917
37502865,37502865,6034194840,801103753,558,0,3021,3,1,25000.0,True,17917
37502831,37502831,5973445539,801103753,3919,0,2990,3,0,100000.0,True,17917
37502882,37502882,6037240473,801103753,7577,0,3033,2,1,53000.0,True,17917
37502896,37502896,6037914743,801103753,1504,0,3037,1,1,16000.0,False,17917
37502895,37502895,6037914743,801103753,1502,0,3037,3,0,16000.0,False,17917
37502894,37502894,6037914743,801103753,1503,0,3037,1,0,16000.0,False,17917
37502893,37502893,6037779347,801103753,1169,0,3036,1,1,50200.0,True,17917
37502892,37502892,6037656232,801103753,8045,0,3035,2,1,49666.0,True,17917
37502891,37502891,6037656232,801103753,8044,0,3035,3,1,49666.0,True,17917
37502890,37502890,6037656232,801103753,8048,0,3035,2,1,49666.0,True,17917
37502889,37502889,6037656232,801103753,8046,0,3035,0,0,49666.0,True,17917
37502888,37502888,6037656232,801103753,8047,0,3035,0,1,49666.0,True,17917
37502887,37502887,6037396974,801103753,7519,0,3034,0,1,60333.0,True,17917
37502886,37502886,6037396974,801103753,7520,0,3034,0,1,60333.0,True,17917
37502885,37502885,6037396974,801103753,7518,0,3034,3,1,60333.0,True,17917
37502884,37502884,6037240473,801103753,7575,0,3033,2,1,53000.0,True,17917
37502883,37502883,6037240473,801103753,7576,0,3033,2,1,53000.0,True,17917
37502881,37502881,6037050138,801103753,7246,0,3032,2,1,52000.0,True,17917
37502866,37502866,6034230009,801103753,1305,0,3022,3,1,15000.0,True,17917
37502880,37502880,6037050138,801103753,7245,0,3032,3,0,52000.0,True,17917
37502879,37502879,6037050138,801103753,7244,0,3032,3,1,52000.0,True,17917
37502878,37502878,6037050138,801103753,7247,0,3032,1,1,52000.0,True,17917
37502877,37502877,6036828145,801103753,7160,0,3031,0,1,43000.0,True,17917
37502876,37502876,6036828145,801103753,7161,0,3031,3,1,43000.0,True,17917
37502875,37502875,6036716629,801103753,7676,0,3030,2,1,19000.0,True,17917
37502874,37502874,6036716629,801103753,7677,0,3030,3,1,19000.0,True,17917
37502873,37502873,6034842116,801103753,592,0,3029,3,1,16000.0,True,17917
37502872,37502872,6034802385,801103753,841,0,3028,1,1,17000.0,True,17917
37502871,37502871,6034767824,801103753,540,0,3027,0,1,18000.0,True,17917
37502870,37502870,6034721800,801103753,252,0,3026,3,1,20000.0,True,17917
37502869,37502869,6034515651,801103753,848,0,3025,0,1,16000.0,True,17917
37502868,37502868,6034311920,801103753,571,0,3024,3,0,17000.0,True,17917
37502867,37502867,6034271208,801103753,1257,0,3023,1,1,19000.0,True,17917
37502832,37502832,5987442037,801103753,4278,0,2991,0,1,73000.0,True,17917
37502830,37502830,5959336875,801103753,4278,0,2989,3,0,25000.0,True,17917
37502764,37502764,5927598832,801103753,7704,0,2945,0,1,48600.0,True,17917
37502780,37502780,5928708226,801103753,7528,0,2950,0,0,100333.0,True,17917
37502794,37502794,5935341791,801103753,911,0,2956,3,1,14000.0,True,17917
37502793,37502793,5935256506,801103753,1085,0,2943,0,1,18000.0,True,17917
37502792,37502792,5930146538,801103753,6416,0,2954,1,1,61500.0,True,17917
37502791,37502791,5929754451,801103753,7031,0,2953,3,1,52666.0,True,17917
37502790,37502790,5929754451,801103753,7032,0,2953,2,1,52666.0,True,17917
37502789,37502789,5929619607,801103753,7635,0,2952,2,1,82666.0,True,17917
37502788,37502788,5929619607,801103753,7636,0,2952,0,1,82666.0,True,17917
37502787,37502787,5929619607,801103753,7637,0,2952,1,1,82666.0,True,17917
37502786,37502786,5929430521,801103753,7674,0,2951,2,1,117333.0,True,17917
37502785,37502785,5929430521,801103753,7675,0,2951,2,0,117333.0,True,17917
37502784,37502784,5929430521,801103753,7673,0,2951,1,1,117333.0,True,17917
37502783,37502783,5929116916,801103753,7642,0,2949,3,1,67000.0,True,17917
37502782,37502782,5929116916,801103753,7641,0,2949,2,0,67000.0,True,17917
37502781,37502781,5929116916,801103753,7643,0,2949,2,1,67000.0,True,17917
37502779,37502779,5928708226,801103753,7529,0,2950,2,1,100333.0,True,17917
37502796,37502796,5935621012,801103753,990,0,2958,0,1,13000.0,True,17917
37502778,37502778,5928708226,801103753,7530,0,2950,2,0,100333.0,True,17917
37502777,37502777,5928708226,801103753,7531,0,2950,3,1,100333.0,True,17917
37502776,37502776,5928407308,801103753,7586,0,2948,0,1,42600.0,True,17917
37502775,37502775,5928407308,801103753,7585,0,2948,1,0,42600.0,True,17917
37502774,37502774,5928407308,801103753,7584,0,2948,1,1,42600.0,True,17917
37502773,37502773,5928051333,801103753,7791,0,2947,0,1,60000.0,True,17917
37502772,37502772,5928051333,801103753,7793,0,2947,2,0,60000.0,True,17917
37502771,37502771,5928051333,801103753,7794,0,2947,0,1,60000.0,True,17917
37502770,37502770,5928051333,801103753,7792,0,2947,0,1,60000.0,True,17917
37502769,37502769,5928051333,801103753,7790,0,2947,2,0,60000.0,True,17917
37502768,37502768,5927778440,801103753,7347,0,2946,1,0,68400.0,True,17917
37502767,37502767,5927778440,801103753,7346,0,2946,3,1,68400.0,True,17917
37502766,37502766,5927598832,801103753,7705,0,2945,1,1,48600.0,True,17917
37502765,37502765,5927598832,801103753,7708,0,2945,3,1,48600.0,True,17917
37502795,37502795,5935418670,801103753,559,0,2957,0,0,15000.0,True,17917
37502797,37502797,5935668514,801103753,1133,0,2959,3,0,16000.0,True,17917
37502829,37502829,5959209678,801103753,3563,0,2988,3,1,96000.0,True,17917
37502814,37502814,5937187213,801103753,1329,0,2976,3,1,20000.0,True,17917
37502828,37502828,5958996329,801103753,9222,0,2987,1,0,24000.0,True,17917
37502827,37502827,5958687998,801103753,5151,0,2986,1,1,76000.0,True,17917
37502826,37502826,5958619872,801103753,6031,0,2985,2,1,104000.0,True,17917
37502825,37502825,5958469452,801103753,6472,0,2984,0,1,35000.0,True,17917
37502824,37502824,5958294855,801103753,7993,0,2983,3,1,28000.0,True,17917
37502823,37502823,5958248158,801103753,4949,0,2982,2,1,48000.0,True,17917
37502822,37502822,5958196431,801103753,6237,0,2981,0,1,22000.0,True,17917
37502821,37502821,5958127601,801103753,5787,0,2980,3,1,49000.0,True,17917
37502820,37502820,5957152230,801103753,9399,0,2955,1,1,36333.0,False,17917
37502819,37502819,5937648564,801103753,2319,0,2979,1,1,16000.0,True,17917
37502818,37502818,5937648564,801103753,2318,0,2979,1,0,16000.0,True,17917
37502817,37502817,5937648564,801103753,2317,0,2979,3,1,16000.0,True,17917
37502816,37502816,5937527332,801103753,32625,1,2978,-1,-1,,False,17917
37502815,37502815,5937241711,801103753,275,0,2977,0,1,19000.0,True,17917
37502813,37502813,5937117701,801103753,1045,0,2975,0,1,19000.0,True,17917
37502798,37502798,5935732239,801103753,1312,0,2960,3,0,15000.0,True,17917
37502812,37502812,5937038336,801103753,1243,0,2974,3,1,17000.0,True,17917
37502811,37502811,5936916915,801103753,276,0,2973,3,1,16000.0,True,17917
37502810,37502810,5936787316,801103753,1281,0,2972,3,0,18000.0,True,17917
37502809,37502809,5936730071,801103753,1210,0,2971,3,1,27000.0,True,17917
37502808,37502808,5936596999,801103753,781,0,2970,3,1,16000.0,True,17917
37502807,37502807,5936469146,801103753,835,0,2969,0,1,28000.0,True,17917
37502806,37502806,5936352657,801103753,1200,0,2968,0,0,17000.0,True,17917
37502805,37502805,5936271389,801103753,358,0,2967,0,1,21000.0,True,17917
37502804,37502804,5936211306,801103753,1272,0,2966,3,1,17000.0,True,17917
37502803,37502803,5936115332,801103753,331,0,2965,0,0,18000.0,True,17917
37502802,37502802,5936062469,801103753,670,0,2964,1,1,15000.0,True,17917
37502801,37502801,5936006251,801103753,639,0,2963,1,1,21000.0,True,17917
37502800,37502800,5935909775,801103753,779,0,2962,0,1,15000.0,True,17917
37502799,37502799,5935797522,801103753,408,0,2961,1,1,28000.0,True,17917
37503169,37503169,6352843103,801103753,6049,0,3202,3,1,38000.0,True,17917
37503171,37503171,6352901494,801103753,4780,0,3200,2,1,7000.0,True,17917
37503713,37503713,6938851253,801103753,30251,1,3678,-1,-1,,False,17917
37503528,37503528,6716380973,801103753,1249,0,3493,1,0,10000.0,True,17917
37503542,37503542,6766009440,801103753,438,0,3507,3,1,16000.0,True,17917
37503541,37503541,6765965241,801103753,1224,0,3506,1,0,23000.0,True,17917
37503540,37503540,6765915319,801103753,10684,0,3504,3,0,18000.0,True,17917
37503539,37503539,6765878957,801103753,274,0,3503,3,1,15000.0,True,17917
37503538,37503538,6765846077,801103753,1078,0,3502,0,1,18000.0,True,17917
37503537,37503537,6732165767,801103753,361,0,3496,1,1,16000.0,True,17917
37503536,37503536,6732114220,801103753,10688,0,3501,0,1,25000.0,True,17917
37503535,37503535,6732034929,801103753,609,0,3500,0,0,17000.0,True,17917
37503534,37503534,6731956033,801103753,786,0,3499,1,1,17000.0,True,17917
37503533,37503533,6731343251,801103753,1303,0,3498,0,0,20000.0,True,17917
37503532,37503532,6730736834,801103753,269,0,3497,1,1,22000.0,True,17917
37503531,37503531,6730673595,801103753,10688,0,3489,3,0,19000.0,True,17917
37503530,37503530,6730447017,801103753,834,0,3495,3,1,13000.0,True,17917
37503529,37503529,6716410393,801103753,1296,0,3494,0,1,12000.0,True,17917
37503527,37503527,6716349226,801103753,773,0,3492,1,1,16000.0,True,17917
37503544,37503544,6766068844,801103753,204,0,3509,1,1,18000.0,True,17917
37503526,37503526,6716330928,801103753,853,0,3491,0,1,9000.0,True,17917
37503525,37503525,6716308989,801103753,446,0,3490,1,1,16000.0,True,17917
37503524,37503524,6716292933,801103753,824,0,3486,0,1,23000.0,True,17917
37503523,37503523,6716117604,801103753,1304,0,3488,0,0,25000.0,True,17917
37503522,37503522,6716011772,801103753,1303,0,3487,3,0,16000.0,True,17917
37503521,37503521,6680439259,801103753,446,0,3485,1,1,18000.0,True,17917
37503520,37503520,6680399500,801103753,438,0,3484,3,1,15000.0,True,17917
37503519,37503519,6680347797,801103753,1265,0,3483,3,0,18000.0,True,17917
37503518,37503518,6680306653,801103753,1296,0,3482,0,1,16000.0,True,17917
37503517,37503517,6680257875,801103753,853,0,3481,1,0,17000.0,True,17917
37503516,37503516,6680211986,801103753,438,0,3480,3,1,15000.0,True,17917
37503515,37503515,6680162631,801103753,834,0,3479,0,0,8000.0,True,17917
37503514,37503514,6680131131,801103753,723,0,3478,1,1,20000.0,True,17917
37503513,37503513,6680092202,801103753,587,0,3477,1,1,18000.0,True,17917
37503543,37503543,6766044150,801103753,10688,0,3508,0,1,17000.0,True,17917
37503545,37503545,6766100859,801103753,10684,0,3510,0,1,16000.0,True,17917
37503511,37503511,6679982689,801103753,723,0,3475,1,1,19000.0,True,17917
37503562,37503562,6766836948,801103753,814,0,3526,1,1,8000.0,True,17917
37503576,37503576,6799134993,801103753,804,0,3540,0,1,17000.0,True,17917
37503575,37503575,6799089720,801103753,373,0,3539,0,1,17000.0,True,17917
37503574,37503574,6799052729,801103753,557,0,3538,0,1,18000.0,True,17917
37503573,37503573,6798980273,801103753,1166,0,3537,0,1,16000.0,True,17917
37503572,37503572,6798907618,801103753,673,0,3536,3,1,15000.0,True,17917
37503571,37503571,6798874454,801103753,535,0,3535,1,1,14000.0,True,17917
37503570,37503570,6798848456,801103753,682,0,3534,0,1,14000.0,True,17917
37503569,37503569,6798823251,801103753,228,0,3533,1,1,16000.0,True,17917
37503568,37503568,6798792131,801103753,679,0,3532,3,0,16000.0,True,17917
37503567,37503567,6798754306,801103753,897,0,3531,3,1,17000.0,True,17917
37503566,37503566,6798714777,801103753,443,0,3530,0,1,18000.0,True,17917
37503565,37503565,6798668785,801103753,332,0,3529,3,1,19000.0,True,17917
37503564,37503564,6798630271,801103753,356,0,3528,0,1,16000.0,True,17917
37503563,37503563,6766861212,801103753,1224,0,3527,3,1,13000.0,True,17917
37503561,37503561,6766811761,801103753,378,0,3525,1,1,16000.0,True,17917
37503546,37503546,6766149695,801103753,518,0,3505,3,1,21000.0,True,17917
37503560,37503560,6766791802,801103753,219,0,3524,1,1,17000.0,True,17917
37503559,37503559,6766763361,801103753,1368,0,3523,3,1,15000.0,True,17917
37503558,37503558,6766731564,801103753,653,0,3522,0,1,20000.0,True,17917
37503557,37503557,6766697898,801103753,481,0,3521,0,1,15000.0,True,17917
37503556,37503556,6766665869,801103753,1092,0,3520,0,1,16000.0,True,17917
37503555,37503555,6766628649,801103753,1110,0,3519,1,1,16000.0,True,17917
37503554,37503554,6766577270,801103753,1067,0,3518,1,1,9000.0,True,17917
37503553,37503553,6766501470,801103753,204,0,3517,1,1,15000.0,True,17917
37503552,37503552,6766470664,801103753,629,0,3516,3,1,18000.0,True,17917
37503551,37503551,6766433245,801103753,442,0,3515,3,1,13000.0,True,17917
37503550,37503550,6766352049,801103753,659,0,3514,0,1,17000.0,True,17917
37503549,37503549,6766318451,801103753,420,0,3513,1,1,23000.0,True,17917
37503548,37503548,6766255897,801103753,411,0,3512,3,0,16000.0,True,17917
37503547,37503547,6766197218,801103753,797,0,3511,1,1,18000.0,True,17917
37503512,37503512,6680023044,801103753,876,0,3476,0,0,9000.0,True,17917
37503510,37503510,6679932726,801103753,723,0,3474,1,1,10000.0,True,17917
37503578,37503578,6799627165,801103753,288,0,3542,0,1,171000.0,True,17917
37503460,37503460,6592580289,801103753,834,0,3437,0,0,16000.0,True,17917
37503474,37503474,6628264047,801103753,2100,0,3445,2,1,28666.0,True,17917
37503473,37503473,6628264047,801103753,2101,0,3445,1,1,28666.0,True,17917
37503472,37503472,6628128505,801103753,1916,0,3444,1,1,16000.0,True,17917
37503471,37503471,6628128505,801103753,1918,0,3444,2,1,16000.0,True,17917
37503470,37503470,6628128505,801103753,1917,0,3444,0,1,16000.0,True,17917
37503469,37503469,6627930064,801103753,824,0,3443,0,1,16000.0,True,17917
37503468,37503468,6627879578,801103753,446,0,3442,1,1,18000.0,True,17917
37503467,37503467,6610324750,801103753,538,0,3441,0,0,21333.0,True,17917
37503466,37503466,6609143167,801103753,2128,0,3418,3,1,18000.0,True,17917
37503465,37503465,6609143167,801103753,2127,0,3418,0,1,18000.0,True,17917
37503464,37503464,6609143167,801103753,2126,0,3418,1,0,18000.0,True,17917
37503463,37503463,6592717715,801103753,1383,0,3440,1,1,14000.0,True,17917
37503462,37503462,6592693203,801103753,951,0,3439,0,1,17000.0,True,17917
37503461,37503461,6592656501,801103753,587,0,3438,3,0,16000.0,True,17917
37503459,37503459,6592520921,801103753,738,0,3436,1,1,16000.0,True,17917
37503476,37503476,6628368884,801103753,2524,0,3446,0,1,25333.0,True,17917
37503458,37503458,6592493608,801103753,739,0,3435,0,1,15000.0,True,17917
37503457,37503457,6592462001,801103753,291,0,3434,3,1,17000.0,True,17917
37503456,37503456,6592423218,801103753,438,0,3433,1,0,9000.0,True,17917
37503455,37503455,6592386536,801103753,773,0,3432,1,1,18000.0,True,17917
37503454,37503454,6592367958,801103753,773,0,3431,1,1,21000.0,True,17917
37503453,37503453,6592320882,801103753,739,0,3430,3,0,20000.0,True,17917
37503452,37503452,6592267711,801103753,773,0,3429,1,1,18000.0,True,17917
37503451,37503451,6592227110,801103753,762,0,3428,3,1,15000.0,True,17917
37503450,37503450,6592193670,801103753,403,0,3427,0,1,15000.0,True,17917
37503449,37503449,6592137586,801103753,738,0,3426,3,0,16000.0,True,17917
37503448,37503448,6592066544,801103753,1383,0,3425,3,0,17000.0,True,17917
37503447,37503447,6591964317,801103753,1296,0,3424,0,1,19000.0,True,17917
37503446,37503446,6591927230,801103753,1296,0,3423,0,1,18000.0,True,17917
37503445,37503445,6591872691,801103753,762,0,3422,1,0,16000.0,True,17917
37503475,37503475,6628264047,801103753,2099,0,3445,2,1,28666.0,True,17917
37503477,37503477,6628368884,801103753,2525,0,3446,0,1,25333.0,True,17917
37503509,37503509,6679891068,801103753,538,0,3473,1,1,15000.0,True,17917
37503494,37503494,6647521818,801103753,10685,0,3458,0,1,16000.0,True,17917
37503508,37503508,6679868749,801103753,291,0,3472,3,1,17000.0,True,17917
37503507,37503507,6679844972,801103753,824,0,3471,0,1,18000.0,True,17917
37503506,37503506,6679815698,801103753,762,0,3470,3,1,17000.0,True,17917
37503505,37503505,6679771867,801103753,773,0,3469,1,1,18000.0,True,17917
37503504,37503504,6679719898,801103753,279,0,3468,3,0,16000.0,True,17917
37503503,37503503,6679622333,801103753,515,0,3467,1,1,16000.0,True,17917
37503502,37503502,6679578107,801103753,10687,0,3466,1,1,15000.0,True,17917
37503501,37503501,6679537925,801103753,1388,0,3465,3,1,15000.0,True,17917
37503500,37503500,6679500559,801103753,988,0,3464,1,1,21000.0,True,17917
37503499,37503499,6679451374,801103753,375,0,3463,1,0,15000.0,True,17917
37503498,37503498,6679390790,801103753,294,0,3462,3,1,17000.0,True,17917
37503497,37503497,6679309955,801103753,1004,0,3461,3,1,15000.0,True,17917
37503496,37503496,6647574479,801103753,615,0,3460,3,1,16000.0,True,17917
37503495,37503495,6647552914,801103753,982,0,3459,1,1,21000.0,True,17917
37503493,37503493,6647484014,801103753,541,0,3457,3,1,19000.0,True,17917
37503478,37503478,6628368884,801103753,2526,0,3446,0,1,25333.0,True,17917
37503492,37503492,6647448495,801103753,836,0,3456,3,1,16000.0,True,17917
37503491,37503491,6647403530,801103753,300,0,3455,0,1,18000.0,True,17917
37503490,37503490,6647362496,801103753,10686,0,3454,0,1,18000.0,True,17917
37503489,37503489,6647318773,801103753,1339,0,3453,1,1,18000.0,True,17917
37503488,37503488,6647248219,801103753,649,0,3452,0,1,15000.0,True,17917
37503487,37503487,6647186453,801103753,1319,0,3451,1,1,15000.0,True,17917
37503486,37503486,6647075956,801103753,396,0,3450,3,0,20000.0,True,17917
37503485,37503485,6647020763,801103753,446,0,3449,1,1,14000.0,True,17917
37503484,37503484,6646977240,801103753,951,0,3448,0,1,18000.0,True,17917
37503483,37503483,6646945853,801103753,30065,1,3416,-1,-1,,False,17917
37503482,37503482,6646767393,801103753,1383,0,3447,3,0,28333.0,True,17917
37503481,37503481,6639554235,801103753,3543,0,3187,1,1,30666.0,True,17917
37503480,37503480,6639554235,801103753,3544,0,3187,1,0,30666.0,True,17917
37503479,37503479,6639554235,801103753,3545,0,3187,2,1,30666.0,True,17917
37503577,37503577,6799357080,801103753,431,0,3541,1,1,11000.0,True,17917
37503579,37503579,6799849916,801103753,711,0,3543,3,1,14000.0,True,17917
37503443,37503443,6591790050,801103753,303,0,3420,1,1,17000.0,True,17917
37503664,37503664,6903258806,801103753,1122,0,3628,0,1,15000.0,True,17917
37503678,37503678,6904868626,801103753,752,0,3642,1,1,14000.0,True,17917
37503677,37503677,6904825448,801103753,372,0,3641,0,1,19000.0,True,17917
37503676,37503676,6904710396,801103753,1248,0,3640,3,1,9000.0,True,17917
37503675,37503675,6904596836,801103753,901,0,3639,1,1,19000.0,True,17917
37503674,37503674,6904555226,801103753,1192,0,3638,0,1,14000.0,True,17917
37503673,37503673,6904503461,801103753,354,0,3637,3,1,10000.0,True,17917
37503672,37503672,6904472397,801103753,269,0,3636,1,1,17000.0,True,17917
37503671,37503671,6904413475,801103753,1379,0,3635,1,1,9000.0,True,17917
37503670,37503670,6904242748,801103753,1054,0,3634,1,1,15000.0,True,17917
37503669,37503669,6904080943,801103753,344,0,3633,0,1,15000.0,True,17917
37503668,37503668,6903721933,801103753,877,0,3632,0,1,16000.0,True,17917
37503667,37503667,6903363180,801103753,806,0,3631,0,1,17000.0,True,17917
37503666,37503666,6903328802,801103753,877,0,3630,1,0,15000.0,True,17917
37503665,37503665,6903288710,801103753,825,0,3629,0,0,16000.0,True,17917
37503663,37503663,6903207428,801103753,703,0,3627,0,1,18000.0,True,17917
37503680,37503680,6904954185,801103753,1311,0,3644,3,1,17000.0,True,17917
37503662,37503662,6903147657,801103753,1342,0,3626,0,1,21000.0,True,17917
37503661,37503661,6903114955,801103753,597,0,3625,3,1,20000.0,True,17917
37503660,37503660,6903078587,801103753,549,0,3624,1,1,22000.0,True,17917
37503659,37503659,6903034007,801103753,328,0,3623,1,1,18000.0,True,17917
37503658,37503658,6902989196,801103753,625,0,3622,1,1,21000.0,True,17917
37503657,37503657,6902934811,801103753,467,0,3621,3,1,16000.0,True,17917
37503656,37503656,6902866277,801103753,585,0,3620,1,0,18000.0,True,17917
37503655,37503655,6902819056,801103753,572,0,3619,0,0,14000.0,True,17917
37503654,37503654,6902779454,801103753,450,0,3618,0,1,18000.0,True,17917
37503653,37503653,6902742494,801103753,1037,0,3617,1,1,15000.0,True,17917
37503652,37503652,6902702172,801103753,648,0,3616,0,0,17000.0,True,17917
37503651,37503651,6902665979,801103753,1391,0,3610,3,1,15000.0,True,17917
37503650,37503650,6902632267,801103753,1157,0,3615,1,1,17000.0,True,17917
37503649,37503649,6902594045,801103753,829,0,3614,0,1,10000.0,True,17917
37503679,37503679,6904910583,801103753,994,0,3643,0,1,16000.0,True,17917
37503681,37503681,6905100628,801103753,1366,0,3645,0,1,18000.0,True,17917
37503647,37503647,6902526758,801103753,891,0,3612,3,1,15000.0,True,17917
37503698,37503698,6906106017,801103753,1071,0,3662,1,1,18000.0,True,17917
