,Unnamed: 0,user_id,qId,answered_correctly,problem
905,905,3,70,0.5714285714285714,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
906,906,4,70,1.0,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
907,907,7,70,0.75,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
908,908,9,70,0.75,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
909,909,10,70,0.03333333333333333,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
910,910,11,70,0.5,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
911,911,12,70,0.8,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
912,912,13,70,0.8571428571428571,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
913,913,15,70,1.0,"['unprecedented', 'act', 'generosity', 'patty', 'dedominic', 'founder', 'dedominic', '&', 'associate', 'pledge', 'million', 'donation', 'help', 'local', 'charity']"
914,914,1,71,1.0,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
915,915,2,71,0.5,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
916,916,3,71,0.0,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
917,917,4,71,0.5,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
918,918,5,71,0.75,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
919,919,6,71,0.5,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
920,920,7,71,0.5,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
921,921,8,71,1.0,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
922,922,9,71,0.7142857142857143,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
923,923,10,71,0.047619047619047616,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
924,924,11,71,0.5,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
925,925,12,71,0.3333333333333333,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
926,926,13,71,0.2,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
927,927,14,71,1.0,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
928,928,15,71,1.0,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
929,929,16,71,0.75,"['satyam', 'computer', 'service', 'ltd', 'extend', 'deadline', 'submitting', 'application', 'marketing', 'manager', 'position', 'april']"
930,930,1,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
931,931,2,72,0.5,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
932,932,3,72,0.4,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
933,933,5,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
934,934,6,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
935,935,7,72,0.75,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
936,936,8,72,0.6666666666666666,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
937,937,9,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
938,938,10,72,0.9411764705882352,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
939,939,11,72,0.6666666666666666,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
940,940,12,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
941,941,13,72,0.9,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
942,942,14,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
943,943,15,72,0.6666666666666666,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
944,944,16,72,1.0,"['mechanical', 'problem', 'occur', 'time', 'schedule', 'trip', 'alternative', 'discuss', 'whether', 'reschedule', 'trip', 'later', 'time']"
945,945,1,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
946,946,2,73,0.5,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
947,947,3,73,0.4444444444444444,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
948,948,7,73,0.5,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
949,949,8,73,0.8333333333333334,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
950,950,9,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
951,951,11,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
952,952,12,73,0.6,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
953,953,13,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
954,954,15,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
955,955,16,73,1.0,"['work', 'discuss', 'detail', 'write', 'estimate', 'give', 'client']"
956,956,1,74,0.6,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
957,957,2,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
958,958,3,74,0.8333333333333334,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
959,959,5,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
960,960,6,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
961,961,7,74,0.75,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
962,962,8,74,0.6666666666666666,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
963,963,9,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
964,964,11,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
965,965,13,74,0.75,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
966,966,14,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
967,967,15,74,1.0,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
968,968,16,74,0.5,"['collaborate', 'community', 'group', 'business', 'partner', 'support', 'local', 'economic', 'development', 'project']"
969,969,1,75,1.0,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
970,970,2,75,0.2,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
971,971,3,75,0.6666666666666666,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
972,972,6,75,0.5,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
973,973,7,75,0.0,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
974,974,8,75,1.0,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
975,975,9,75,0.6666666666666666,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
976,976,10,75,0.125,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
977,977,11,75,0.0,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
978,978,12,75,0.4,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
979,979,13,75,0.0,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
980,980,14,75,0.75,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
981,981,15,75,0.5,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
982,982,16,75,0.6,"['sale', 'representative', 'know', 'detailed', 'information', 'product', 'selling', 'able', 'answer', 'question']"
983,983,1,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
984,984,2,76,0.5,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
985,985,3,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
986,986,5,76,0.6666666666666666,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
987,987,6,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
988,988,7,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
989,989,8,76,0.5,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
990,990,9,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
991,991,11,76,0.6666666666666666,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
992,992,12,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
993,993,13,76,0.875,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
994,994,14,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
995,995,15,76,1.0,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
996,996,16,76,0.75,"['mountain', 'equipment', 'co', 'op', 'deeply', 'discount', 'winter', 'item', 'make', 'room', 'spring', 'merchandise']"
997,997,1,77,1.0,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
998,998,2,77,1.0,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
999,999,7,77,0.5,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1000,1000,8,77,1.0,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1001,1001,9,77,0.3333333333333333,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1002,1002,11,77,0.6666666666666666,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1003,1003,12,77,1.0,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1004,1004,13,77,1.0,"['foreign', 'country', 'would', 'wise', 'take', 'absolutely', 'need', 'day', 'leave', 'anything', 'else', 'safe', 'hotel', 'room']"
1005,1005,1,79,1.0,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1006,1006,2,79,1.0,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1007,1007,5,79,0.8571428571428571,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1008,1008,7,79,0.25,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1009,1009,8,79,1.0,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1010,1010,9,79,0.9166666666666666,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1011,1011,10,79,0.060606060606060615,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1012,1012,11,79,1.0,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1013,1013,12,79,0.5,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1014,1014,13,79,0.25,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1015,1015,15,79,1.0,"['recent', 'survey', 'indicate', 'young', 'woman', 'particular', 'show', 'strong', 'preference', 'online', 'shopping']"
1016,1016,1,80,1.0,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1017,1017,2,80,0.5,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1018,1018,3,80,0.2222222222222222,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1019,1019,5,80,0.4444444444444444,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1020,1020,6,80,1.0,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1021,1021,7,80,0.5,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1022,1022,8,80,0.75,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1023,1023,9,80,0.0,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1024,1024,10,80,0.07142857142857142,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1025,1025,11,80,0.0,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1026,1026,12,80,0.2857142857142857,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1027,1027,13,80,0.42857142857142855,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1028,1028,14,80,0.6,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1029,1029,16,80,0.6666666666666666,"['office', 'manager', 'responsible', 'support', 'staff', 'member', 'ensure', 'work', 'do', 'efficiently']"
1030,1030,1,81,0.8,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1031,1031,2,81,1.0,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1032,1032,5,81,0.5,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1033,1033,6,81,1.0,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1034,1034,7,81,0.25,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1035,1035,8,81,1.0,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1036,1036,9,81,0.5,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1037,1037,10,81,0.0,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1038,1038,11,81,0.6666666666666666,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1039,1039,12,81,0.16666666666666666,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1040,1040,13,81,0.6666666666666666,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1041,1041,16,81,1.0,"['rachel', 'work', 'company', 'year', 'finally', 'promote', 'managerial', 'position']"
1042,1042,1,82,0.75,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1043,1043,2,82,1.0,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1044,1044,3,82,0.14285714285714285,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1045,1045,5,82,0.9,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1046,1046,6,82,0.0,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1047,1047,7,82,0.25,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1048,1048,8,82,0.75,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1049,1049,9,82,1.0,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1050,1050,10,82,0.6153846153846154,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1051,1051,11,82,1.0,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1052,1052,12,82,0.3333333333333333,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1053,1053,13,82,0.4444444444444444,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1054,1054,14,82,0.75,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1055,1055,15,82,1.0,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1056,1056,16,82,0.8333333333333334,"['jackson', 'express', 'strong', 'desire', 'increase', 'company', 'revenue', 'number', 'employee']"
1057,1057,1,83,1.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1058,1058,2,83,0.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1059,1059,3,83,0.25,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1060,1060,4,83,0.5,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1061,1061,5,83,0.4,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1062,1062,6,83,0.5,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1063,1063,7,83,0.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1064,1064,8,83,0.7142857142857143,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1065,1065,9,83,0.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1066,1066,10,83,0.05555555555555555,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1067,1067,11,83,0.25,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1068,1068,12,83,0.5,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1069,1069,13,83,0.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1070,1070,14,83,0.5,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1071,1071,15,83,1.0,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1072,1072,16,83,0.4,"['kelvin', 'video', 'system', 'recent', 'model', 'produce', 'vivid', 'image', 'screen']"
1073,1073,1,84,1.0,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1074,1074,2,84,0.3333333333333333,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1075,1075,3,84,0.6,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1076,1076,5,84,0.5,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1077,1077,6,84,1.0,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1078,1078,7,84,0.5,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1079,1079,8,84,0.7142857142857143,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1080,1080,9,84,0.6666666666666666,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1081,1081,10,84,0.6428571428571429,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1082,1082,11,84,0.25,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1083,1083,12,84,0.2,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1084,1084,13,84,0.8,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1085,1085,14,84,1.0,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1086,1086,16,84,0.9,"['information', 'please', 'hesitate', 'call', 'customer', 'service', 'center']"
1087,1087,1,85,0.6,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1088,1088,2,85,0.6,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1089,1089,3,85,0.25,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1090,1090,5,85,0.125,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1091,1091,6,85,0.5,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1092,1092,7,85,0.8,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1093,1093,8,85,0.5454545454545454,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1094,1094,9,85,1.0,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1095,1095,10,85,0.75,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1096,1096,11,85,0.0,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1097,1097,12,85,0.3333333333333333,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1098,1098,13,85,0.14285714285714285,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1099,1099,14,85,1.0,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1100,1100,15,85,1.0,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1101,1101,16,85,0.75,"['entry', 'annual', 'grr', 'contest', 'submit', 'later', 'december']"
1102,1102,1,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1103,1103,2,87,0.5,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1104,1104,3,87,0.6,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1105,1105,6,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1106,1106,7,87,0.5,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1107,1107,8,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1108,1108,9,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1109,1109,10,87,0.7222222222222222,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1110,1110,11,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1111,1111,12,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1112,1112,13,87,0.875,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1113,1113,14,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1114,1114,15,87,1.0,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1115,1115,16,87,0.4,"['president', 'company', 'give', 'credit', 'increase', 'number', 'sale', 'excellent', 'work', 'do', 'staff']"
1116,1116,1,88,0.7142857142857143,"['although', 'owner', 'company', 'able', 'attend', 'meeting', 'secretary', 'take', 'important', 'note']"
