,Unnamed: 0,user_id,qId,answered_correctly,problem
986,986,5,76,0.6666666666666666,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
987,987,6,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
988,988,7,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
989,989,8,76,0.5,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
990,990,9,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
991,991,11,76,0.6666666666666666,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
992,992,12,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
993,993,13,76,0.875,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
994,994,14,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
995,995,15,76,1.0,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
996,996,16,76,0.75,mountain equipment co op  has deeply discounted their winter items to  make  room for the new spring merchandise 
997,997,1,77,1.0,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
998,998,2,77,1.0,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
999,999,7,77,0.5,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1000,1000,8,77,1.0,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1001,1001,9,77,0.3333333333333333,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1002,1002,11,77,0.6666666666666666,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1003,1003,12,77,1.0,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1004,1004,13,77,1.0,while  in  a foreign country  it would be wise to take only what you will absolutely need during the day and leave anything else in the safe in your hotel room 
1005,1005,1,79,1.0,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1006,1006,2,79,1.0,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1007,1007,5,79,0.8571428571428571,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1008,1008,7,79,0.25,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1009,1009,8,79,1.0,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1010,1010,9,79,0.9166666666666666,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1011,1011,10,79,0.060606060606060615,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1012,1012,11,79,1.0,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1013,1013,12,79,0.5,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1014,1014,13,79,0.25,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1015,1015,15,79,1.0,a recent survey indicates  that  young women in particular are showing a strong preference for online shopping 
1016,1016,1,80,1.0,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1017,1017,2,80,0.5,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1018,1018,3,80,0.2222222222222222,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1019,1019,5,80,0.4444444444444444,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1020,1020,6,80,1.0,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1021,1021,7,80,0.5,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1022,1022,8,80,0.75,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1023,1023,9,80,0.0,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1024,1024,10,80,0.07142857142857142,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1025,1025,11,80,0.0,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1026,1026,12,80,0.2857142857142857,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1027,1027,13,80,0.42857142857142855,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1028,1028,14,80,0.6,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1029,1029,16,80,0.6666666666666666,the office manager is  responsible  for supporting staff members and ensuring that their work is done efficiently 
1030,1030,1,81,0.8,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1031,1031,2,81,1.0,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1032,1032,5,81,0.5,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1033,1033,6,81,1.0,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1034,1034,7,81,0.25,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1035,1035,8,81,1.0,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1036,1036,9,81,0.5,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1037,1037,10,81,0.0,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1038,1038,11,81,0.6666666666666666,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1039,1039,12,81,0.16666666666666666,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1040,1040,13,81,0.6666666666666666,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1041,1041,16,81,1.0,after rachel had worked for the company for more than    years   she  was finally promoted to a managerial position 
1042,1042,1,82,0.75,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1043,1043,2,82,1.0,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1044,1044,3,82,0.14285714285714285,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1045,1045,5,82,0.9,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1046,1046,6,82,0.0,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1047,1047,7,82,0.25,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1048,1048,8,82,0.75,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1049,1049,9,82,1.0,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1050,1050,10,82,0.6153846153846154,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1051,1051,11,82,1.0,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1052,1052,12,82,0.3333333333333333,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1053,1053,13,82,0.4444444444444444,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1054,1054,14,82,0.75,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1055,1055,15,82,1.0,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1056,1056,16,82,0.8333333333333334,mr  jackson expressed a strong desire to increase  both  the company s revenue and the number of employees 
1057,1057,1,83,1.0,kelvin video system s most recent model  produces  vivid images on its screen 
1058,1058,2,83,0.0,kelvin video system s most recent model  produces  vivid images on its screen 
1059,1059,3,83,0.25,kelvin video system s most recent model  produces  vivid images on its screen 
1060,1060,4,83,0.5,kelvin video system s most recent model  produces  vivid images on its screen 
1061,1061,5,83,0.4,kelvin video system s most recent model  produces  vivid images on its screen 
1062,1062,6,83,0.5,kelvin video system s most recent model  produces  vivid images on its screen 
1063,1063,7,83,0.0,kelvin video system s most recent model  produces  vivid images on its screen 
1064,1064,8,83,0.7142857142857143,kelvin video system s most recent model  produces  vivid images on its screen 
1065,1065,9,83,0.0,kelvin video system s most recent model  produces  vivid images on its screen 
1066,1066,10,83,0.05555555555555555,kelvin video system s most recent model  produces  vivid images on its screen 
1067,1067,11,83,0.25,kelvin video system s most recent model  produces  vivid images on its screen 
1068,1068,12,83,0.5,kelvin video system s most recent model  produces  vivid images on its screen 
1069,1069,13,83,0.0,kelvin video system s most recent model  produces  vivid images on its screen 
1070,1070,14,83,0.5,kelvin video system s most recent model  produces  vivid images on its screen 
1071,1071,15,83,1.0,kelvin video system s most recent model  produces  vivid images on its screen 
1072,1072,16,83,0.4,kelvin video system s most recent model  produces  vivid images on its screen 
1073,1073,1,84,1.0, for  further information  please don t hesitate to call our customer service center at    
1074,1074,2,84,0.3333333333333333, for  further information  please don t hesitate to call our customer service center at    
1075,1075,3,84,0.6, for  further information  please don t hesitate to call our customer service center at    
1076,1076,5,84,0.5, for  further information  please don t hesitate to call our customer service center at    
1077,1077,6,84,1.0, for  further information  please don t hesitate to call our customer service center at    
1078,1078,7,84,0.5, for  further information  please don t hesitate to call our customer service center at    
1079,1079,8,84,0.7142857142857143, for  further information  please don t hesitate to call our customer service center at    
1080,1080,9,84,0.6666666666666666, for  further information  please don t hesitate to call our customer service center at    
1081,1081,10,84,0.6428571428571429, for  further information  please don t hesitate to call our customer service center at    
1082,1082,11,84,0.25, for  further information  please don t hesitate to call our customer service center at    
1083,1083,12,84,0.2, for  further information  please don t hesitate to call our customer service center at    
1084,1084,13,84,0.8, for  further information  please don t hesitate to call our customer service center at    
1085,1085,14,84,1.0, for  further information  please don t hesitate to call our customer service center at    
1086,1086,16,84,0.9, for  further information  please don t hesitate to call our customer service center at    
1087,1087,1,85,0.6, entries  for the annual grr contest should be submitted by no later than december  st 
1088,1088,2,85,0.6, entries  for the annual grr contest should be submitted by no later than december  st 
1089,1089,3,85,0.25, entries  for the annual grr contest should be submitted by no later than december  st 
1090,1090,5,85,0.125, entries  for the annual grr contest should be submitted by no later than december  st 
1091,1091,6,85,0.5, entries  for the annual grr contest should be submitted by no later than december  st 
1092,1092,7,85,0.8, entries  for the annual grr contest should be submitted by no later than december  st 
1093,1093,8,85,0.5454545454545454, entries  for the annual grr contest should be submitted by no later than december  st 
1094,1094,9,85,1.0, entries  for the annual grr contest should be submitted by no later than december  st 
1095,1095,10,85,0.75, entries  for the annual grr contest should be submitted by no later than december  st 
1096,1096,11,85,0.0, entries  for the annual grr contest should be submitted by no later than december  st 
1097,1097,12,85,0.3333333333333333, entries  for the annual grr contest should be submitted by no later than december  st 
1098,1098,13,85,0.14285714285714285, entries  for the annual grr contest should be submitted by no later than december  st 
1099,1099,14,85,1.0, entries  for the annual grr contest should be submitted by no later than december  st 
1100,1100,15,85,1.0, entries  for the annual grr contest should be submitted by no later than december  st 
1101,1101,16,85,0.75, entries  for the annual grr contest should be submitted by no later than december  st 
1102,1102,1,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1103,1103,2,87,0.5,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1104,1104,3,87,0.6,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1105,1105,6,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1106,1106,7,87,0.5,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1107,1107,8,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1108,1108,9,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1109,1109,10,87,0.7222222222222222,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1110,1110,11,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1111,1111,12,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1112,1112,13,87,0.875,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1113,1113,14,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1114,1114,15,87,1.0,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1115,1115,16,87,0.4,the president of the company gave credit for the increased number of sales to the  excellent  work done by his staff 
1116,1116,1,88,0.7142857142857143,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1117,1117,2,88,1.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1118,1118,3,88,0.6666666666666666,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1119,1119,5,88,0.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1120,1120,6,88,1.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1121,1121,7,88,0.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1122,1122,8,88,0.75,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1123,1123,9,88,1.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1124,1124,11,88,0.5,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1125,1125,12,88,1.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1126,1126,13,88,0.25,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1127,1127,14,88,1.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1128,1128,15,88,0.0,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1129,1129,16,88,0.4166666666666667,although the owner of the company wasn t able to attend the meeting  his secretary was  there  to take important notes for him 
1130,1130,1,89,0.6666666666666666,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1131,1131,2,89,0.6,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1132,1132,3,89,0.3333333333333333,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1133,1133,5,89,0.9285714285714286,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1134,1134,6,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1135,1135,7,89,0.6,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1136,1136,8,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1137,1137,9,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1138,1138,10,89,0.03571428571428571,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1139,1139,11,89,0.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1140,1140,12,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1141,1141,13,89,0.75,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1142,1142,14,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1143,1143,15,89,0.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1144,1144,16,89,1.0,the wall street banks collapsed  because of  the uncertainty that investors had about the american economy 
1145,1145,1,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1146,1146,2,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1147,1147,3,90,0.2,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1148,1148,6,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1149,1149,7,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1150,1150,8,90,0.5555555555555556,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1151,1151,9,90,0.75,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1152,1152,10,90,0.0625,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1153,1153,11,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1154,1154,12,90,0.6666666666666666,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1155,1155,13,90,1.0,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1156,1156,14,90,0.5,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1157,1157,16,90,0.8,wiping out the company s data on retiring workers  computers may  prevent  any leak concerning crucial information aboutthe company 
1158,1158,1,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1159,1159,2,91,0.5,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1160,1160,3,91,0.16666666666666666,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1161,1161,4,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1162,1162,5,91,0.3333333333333333,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1163,1163,6,91,0.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1164,1164,7,91,0.25,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1165,1165,8,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1166,1166,9,91,0.8333333333333334,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1167,1167,11,91,0.3333333333333333,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1168,1168,12,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1169,1169,13,91,0.25,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1170,1170,14,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1171,1171,15,91,1.0,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1172,1172,16,91,0.6666666666666666,after a long speech about the importance of working hard  mr  glenn  still  reminded his workers to work hard every day 
1173,1173,1,92,0.6,emi requires all of its employees to make their own  arrangements  for their business trips 
1174,1174,2,92,0.5,emi requires all of its employees to make their own  arrangements  for their business trips 
1175,1175,3,92,0.5,emi requires all of its employees to make their own  arrangements  for their business trips 
1176,1176,4,92,0.5,emi requires all of its employees to make their own  arrangements  for their business trips 
1177,1177,5,92,1.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1178,1178,6,92,0.5,emi requires all of its employees to make their own  arrangements  for their business trips 
1179,1179,7,92,0.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1180,1180,8,92,1.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1181,1181,9,92,1.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1182,1182,11,92,0.4,emi requires all of its employees to make their own  arrangements  for their business trips 
1183,1183,12,92,0.75,emi requires all of its employees to make their own  arrangements  for their business trips 
1184,1184,13,92,0.7142857142857143,emi requires all of its employees to make their own  arrangements  for their business trips 
1185,1185,14,92,1.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1186,1186,15,92,0.0,emi requires all of its employees to make their own  arrangements  for their business trips 
1187,1187,16,92,0.5,emi requires all of its employees to make their own  arrangements  for their business trips 
1188,1188,1,93,0.8888888888888888,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1189,1189,2,93,1.0,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1190,1190,3,93,0.8,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1191,1191,5,93,0.75,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1192,1192,6,93,1.0,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1193,1193,7,93,0.75,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1194,1194,8,93,1.0,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1195,1195,10,93,0.030303030303030307,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1196,1196,11,93,0.6,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1197,1197,12,93,0.7142857142857143,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1198,1198,13,93,0.75,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1199,1199,14,93,0.6666666666666666,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1200,1200,15,93,1.0,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1201,1201,16,93,1.0,the  number  of flood victims temporarily residing in the government supplied camps has just exceeded a thousand 
1202,1202,1,94,1.0,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1203,1203,2,94,0.3333333333333333,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1204,1204,5,94,0.6363636363636364,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1205,1205,6,94,0.5,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1206,1206,7,94,0.0,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1207,1207,8,94,1.0,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1208,1208,11,94,0.5,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1209,1209,12,94,0.5,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1210,1210,13,94,0.625,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1211,1211,14,94,1.0,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1212,1212,15,94,0.5,before obtaining a  license    applicants are required to complete    hours of driving with an adult over    
1213,1213,1,95,0.6666666666666666,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1214,1214,2,95,0.42857142857142855,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1215,1215,3,95,0.4,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1216,1216,5,95,0.7272727272727273,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1217,1217,6,95,1.0,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1218,1218,7,95,0.6,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1219,1219,8,95,1.0,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1220,1220,9,95,0.0,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1221,1221,11,95,0.5,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1222,1222,12,95,1.0,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1223,1223,13,95,0.6666666666666666,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1224,1224,14,95,1.0,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1225,1225,16,95,0.6666666666666666,my application was to be reviewed  primarily  because i attended the company s summer internship course 
1226,1226,1,96,0.8571428571428571,all the temporary workers are supposed to keep track of the hours that  they  work 
1227,1227,2,96,1.0,all the temporary workers are supposed to keep track of the hours that  they  work 
1228,1228,5,96,0.8461538461538461,all the temporary workers are supposed to keep track of the hours that  they  work 
1229,1229,6,96,1.0,all the temporary workers are supposed to keep track of the hours that  they  work 
1230,1230,7,96,0.5,all the temporary workers are supposed to keep track of the hours that  they  work 
1231,1231,10,96,0.043478260869565216,all the temporary workers are supposed to keep track of the hours that  they  work 
1232,1232,11,96,0.4,all the temporary workers are supposed to keep track of the hours that  they  work 
1233,1233,12,96,0.9,all the temporary workers are supposed to keep track of the hours that  they  work 
1234,1234,13,96,1.0,all the temporary workers are supposed to keep track of the hours that  they  work 
1235,1235,1,97,0.8888888888888888,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1236,1236,2,97,0.5,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1237,1237,3,97,0.5,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1238,1238,5,97,0.75,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1239,1239,6,97,1.0,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1240,1240,7,97,0.0,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1241,1241,8,97,0.75,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1242,1242,9,97,0.8571428571428571,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1243,1243,11,97,0.5,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1244,1244,12,97,0.2,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1245,1245,13,97,0.8333333333333334,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1246,1246,14,97,1.0,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1247,1247,15,97,1.0,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1248,1248,16,97,0.5,ms  hong was forced to resign as ceo of the company  quickly  since investors weren t pleased with her recent performance 
1249,1249,1,98,0.6,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1250,1250,2,98,0.6666666666666666,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1251,1251,3,98,0.3333333333333333,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1252,1252,6,98,0.5,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1253,1253,7,98,0.75,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1254,1254,8,98,1.0,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1255,1255,9,98,1.0,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1256,1256,10,98,0.12,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1257,1257,11,98,1.0,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1258,1258,12,98,0.5,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1259,1259,13,98,0.875,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1260,1260,14,98,1.0,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1261,1261,15,98,1.0,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1262,1262,16,98,0.75,all the employees at sei corporation are invited to the meeting  on  the new internal communications system that the company is about to bring in 
1263,1263,1,100,0.5,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1264,1264,2,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1265,1265,3,100,0.3333333333333333,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1266,1266,5,100,0.9375,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1267,1267,6,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1268,1268,7,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1269,1269,8,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1270,1270,9,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1271,1271,10,100,0.75,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1272,1272,11,100,0.6666666666666666,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1273,1273,12,100,0.625,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1274,1274,13,100,1.0,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1275,1275,14,100,0.5,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1276,1276,16,100,0.6,the president has just realized that the launch of our new product must be postponed owing to  unfavorable  conditions in the market 
1277,1277,1,102,0.7857142857142857,the general manager made it clear before the meeting that employees can ask questions  immediately  after the meeting  but they must remain quiet throughout the meeting 
